GISJOIN,YEAR,TRACTA,COUNTY,STATE,Total Pop,% White,% Black,% Other races,Total Units,% Occupied,% Vacant,% Owner Occupied,% Renter
G1700310NTT0001,1960,1,Cook,Illinois,2955.0,0.9445008460236887,0.05279187817258883,0.0027072758037225042,758.0,0.9656992084432717,0.03430079155672823,0.9480874316939891,0.05191256830601093
G1700310NTT0002,1960,2,Cook,Illinois,7517.0,0.9313555939869629,0.06638286550485566,0.001995476918983637,2059.0,0.9703739679456047,0.02962603205439534,0.8708708708708709,0.12912912912912913
G1700310NTT0003,1960,3,Cook,Illinois,4318.0,0.9803149606299213,0.018527095877721167,0.0009263547938860583,1220.0,0.9836065573770492,0.01639344262295082,0.8708333333333333,0.12916666666666668
G1700310NTT0004,1960,4,Cook,Illinois,3751.0,0.977605971740869,0.01999466808850973,0.0023993601706211675,1092.0,0.9789377289377289,0.021062271062271064,0.8325537885874649,0.16744621141253507
G1700310NTT0005,1960,5,Cook,Illinois,5299.0,0.9803736554066805,0.018305340630307605,0.0015097188148707303,1607.0,0.9757311761045426,0.024268823895457373,0.826530612244898,0.17346938775510204
G1700310NTT0006,1960,6,Cook,Illinois,2959.0,0.9959445758702264,0.013180128421764109,0.0,845.0,0.98698224852071,0.01301775147928994,0.9388489208633094,0.06115107913669065
G1700310NTT0007,1960,7,Cook,Illinois,3572.0,0.9756438969764838,0.011478163493840985,0.001959686450167973,919.0,0.9771490750816104,0.022850924918389554,0.9198218262806236,0.0801781737193764
G1700310NTT0008,1960,8,Cook,Illinois,4739.0,0.9924034606457058,0.0033762397130196243,0.003587254695083351,1439.0,0.9728978457261988,0.027102154273801252,0.7385714285714285,0.26142857142857145
G1700310NTT0009,1960,9,Cook,Illinois,5493.0,0.9934462042599672,0.0009102494083378846,0.004369197160021846,1671.0,0.9784560143626571,0.02154398563734291,0.7889908256880734,0.21100917431192662
G1700310NTT0010,1960,10,Cook,Illinois,8953.0,0.9920696973081649,0.006366581034290182,0.001563721657544957,2483.0,0.9267015706806283,0.07329842931937172,0.9217731421121251,0.07822685788787484
G1700310NTT0011,1960,11,Cook,Illinois,5474.0,0.9850200949945196,0.010047497259773474,0.0014614541468761417,1448.0,0.9820441988950276,0.017955801104972375,0.9486638537271449,0.051336146272855133
G1700310NTT0012,1960,12,Cook,Illinois,1855.0,0.98544474393531,0.015633423180592992,0.0,534.0,0.9644194756554307,0.035580524344569285,0.8349514563106796,0.1669902912621359
G1700310NTT0013,1960,13,Cook,Illinois,2651.0,0.998491135420596,0.0,0.0,757.0,0.952443857331572,0.047556142668428,0.9778085991678225,0.022191400832177532
